Term in CSV|Other Term in CSV|Percentage Match
spanten|spatten|85.71428571428572
spanten|spannen|85.71428571428572
tolhuizen|dolhuizen|88.88888888888889
Buitenplaatsen|buitenplaatsen|92.85714285714286
Utilitaire bouwkunst|Militaire bouwkunst|90.0
Glasblazen|Glasblazer|90.0
stinsen|stinzen|85.71428571428572
heuvels|heugels|85.71428571428572
heuvels|deuvels|85.71428571428572
Plaggen|Vlaggen|85.71428571428572
Plaggen|vlaggen|85.71428571428572
Tradities|Traditie|88.88888888888889
Malerij|Galerij|85.71428571428572
Hoogheemraadschappen|Hoogheemraadschap|85.0
stormvloedkeringen|stormvloedkering|88.88888888888889
scharen|schalen|85.71428571428572
scharen|schoren|85.71428571428572
scharen|scheren|85.71428571428572
scharen|schuren|85.71428571428572
scharen|schaven|85.71428571428572
Glissen|klissen|85.71428571428572
Glissen|glissen|85.71428571428572
Dobbelstenen|dobbelstenen|91.66666666666666
Mideeleeuwen|Middeeleeuwen|92.3076923076923
Cloisonné|cloisonné|88.88888888888889
klokkengieterijen|klokkengieterij|88.23529411764706
Handwerk|Handmerk|87.5
Handwerk|Mandwerk|87.5
Plantfysiologie|Plantenfysiologie|88.23529411764706
Kruiden|Kruisen|85.71428571428572
Kruiden|Druiden|85.71428571428572
cottages|cottage|87.5
Bestrijdingsmiddelen|Bestrijdingsmiddel|90.0
Kwelders|Kelders|87.5
Konijnen|Kozijnen|87.5
schalen|scholen|85.71428571428572
schalen|scharen|85.71428571428572
schalen|schalmen|87.5
schalen|schaven|85.71428571428572
Gouddraad|gouddraad|88.88888888888889
Reparaties|Reparatie|90.0
Kostuums|Kostuum|87.5
Tierornamentik|Dierornamentiek|86.66666666666667
Myologie|Mycologie|88.88888888888889
Micro-organismen|Micro-organisme|93.75
Sponzen|sponzen|85.71428571428572
Hengels|tengels|85.71428571428572
Varens|Varkens|85.71428571428572
Pfynerkultuur|Pfyner cultuur|85.71428571428572
Vergelijkingscollecties|Vergelijkingscollectie|95.65217391304348
Laatglaciaal|Laat-glaciaal|92.3076923076923
Vlasverwerking|Glasverwerking|92.85714285714286
Vlasverwerking|Vlasbewerking|85.71428571428572
Houtproductie|Houtproduktie|92.3076923076923
Houtproductie|zoutproductie|92.3076923076923
Houtconstructies|Houtconstructie|93.75
Houtconstructies|bouwconstructies|87.5
Grassen|brassen|85.71428571428572
Dierenfysiologie|Dierfysiologie|87.5
slangen|slagen|85.71428571428572
Meerafzettingen|Veenafzettingen|86.66666666666667
Meerafzettingen|Oeverafzettingen|87.5
Meerafzettingen|beekafzettingen|86.66666666666667
greppels|greppel|87.5
Begrazing|Begraving|88.88888888888889
Relikten|Relicten|87.5
Veenafzettingen|Meerafzettingen|86.66666666666667
Veenafzettingen|beekafzettingen|86.66666666666667
priemen|riemen|85.71428571428572
Bacterieën|Bacteriën|90.0
wervels|wervel|85.71428571428572
Beenstructuur|Wegenstructuur|85.71428571428572
Peri-glaciaal|Periglaciaal|92.3076923076923
Paleoserologie|Paleoecologie|85.71428571428572
Paleoserologie|Paleoserology|85.71428571428572
Paleoserologie|Paleo-ecologie|85.71428571428572
Fytogeografie|Phytogeografie|85.71428571428572
Stollingsgesteenten|Stollingsgesteente|94.73684210526316
Stollingsgesteenten|stollingsgesteenten|94.73684210526316
Handelsnederzettingen|Handelsnederzetting|90.47619047619048
Periglaciaal|Peri-glaciaal|92.3076923076923
Metamorf gesteente|Metamorfe gesteenten|90.0
Metamorf gesteente|metamorfgesteente|88.88888888888889
Vegetatiehorizonten|Vegetatiehorizont|89.47368421052632
Metamorfe gesteenten|Metamorf gesteente|90.0
bunkers|bunker|85.71428571428572
Munrschatten|Muntschatten|91.66666666666666
Palaeogeografie|Paleogeografie|93.33333333333333
Cultuurhistorische projecten|Cultuurhistorische objecten|89.28571428571429
cultuurhistorische waarden|Cultuurhistorische waarde|92.3076923076923
C (computer program language)|C++ (computer program language)|93.5483870967742
C++ (computer program language)|C (computer program language)|93.5483870967742
Methoden en technieken van de archeologie|Methoden en technieken van de biologie|87.8048780487805
Verenigde oostindische compagnie|Verenigde Oost-Indische Compagnie|87.87878787878788
Verenigde oostindische compagnie|Vereenigde oost-indische compagnie|94.11764705882352
Voege middeleeuwen|Vroege Middeleeuwen|89.47368421052632
Voege middeleeuwen|Hoge middeleeuwen|88.88888888888889
Voege middeleeuwen|Volle middeleeuwen|88.88888888888889
Voege middeleeuwen|vroege middeleeuwen|89.47368421052632
Groenvoorzieningen|Groenvoorziening|88.88888888888889
Kunstverzamelingen|Kunstverzameling|88.88888888888889
Archeologische waarden|Archeologische waarde|95.45454545454545
landschapselementen|landschapselement|89.47368421052632
Randversiering|Wandversiering|92.85714285714286
Depositie|Deposities|90.0
Geo-archeologisch onderzoek|tuinarcheologisch onderzoek|85.18518518518519
Nationaal-socialisme|Nationaal Socialisme|90.0
Paleoserology|Paleoserologie|85.71428571428572
Nationalisme|rationalisme|91.66666666666666
Stein-groep|Steingroep|90.9090909090909
Phytogeografie|Fytogeografie|85.71428571428572
voorden|koorden|85.71428571428572
voorden|boorden|85.71428571428572
Bouwvergunningen|Bouwvergunning|87.5
Mistiek|Mystiek|85.71428571428572
Archeologische verwachtingskaart|Archeologische verwachtingswaarden|88.23529411764706
Nderzettingen|Nederwettingen|85.71428571428572
3d modellen|2d modellen|90.9090909090909
Tolwezen|Tolwegen|87.5
Nederwettingen|Nderzettingen|85.71428571428572
Informatie - maatschappij|Informatiemaatschappij|88.0
Kramers|Kamers|85.71428571428572
Houtonderzoek|Zoutonderzoek|92.3076923076923
Scythen|Skythen|85.71428571428572
Stellingen|stellingen|90.0
Verwerking|Verwering|90.0
Natuurmonumenten|Natuurmonument|87.5
Buurschappen|Buurtschappen|92.3076923076923
Chemische industrie|Chemische-industrie|94.73684210526316
Plaatselijke politie|Plaatselijke politiek|95.23809523809523
Vroege ijzertijd|Vroege IJzertijd|87.5
Vroege ijzertijd|vroege ijzertijd|93.75
ridderhofsteden|ridderhofstede|93.33333333333333
Strijdhamer|Strijdhamers|91.66666666666666
Kaarden|haarden|85.71428571428572
Kaarden|Kaarsen|85.71428571428572
Kaarden|Paarden|85.71428571428572
Kaarden|baarden|85.71428571428572
Kaarden|paarden|85.71428571428572
Kaarden|gaarden|85.71428571428572
Facades|Facade|85.71428571428572
Propectie|Projectie|88.88888888888889
Archeologische verwachtingswaarden|Archeologische verwachtingskaart|88.23529411764706
Stinzen|stinzen|85.71428571428572
karrensporen|karresporen|91.66666666666666
Beleidsadvieskaarten|Beleidsadvieskaart|90.0
Laat neolithicum|laat neolithicum|93.75
Midden bronstijd|midden bronstijd|93.75
Late bronstijd|late bronstijd|92.85714285714286
Vervoermiddelen|Vervoersmiddelen|93.75
pension|pensions|87.5
Arbeidsomstandighedenwet|Arbeidsomstandigheden|87.5
Arbeidsomstandighedenwet|Arbeidsomstandighedenrecht|88.46153846153845
Arbeidsomstandighedenrecht|Arbeidsomstandighedenwet|88.46153846153845
Culturen|Kulturen|87.5
Olijven|lijven|85.71428571428572
laat-paleolithicum|laat paleolithicum A|85.0
laat-paleolithicum|laat paleolithicum B|85.0
Jager-verzamelaars|Jagers-verzamelaars|94.73684210526316
Bot (verbrand)|Bot (onverbrand)|87.5
Bot (onverbrand)|Bot (verbrand)|87.5
Vroeg Romeinse tijd|vroeg Romeinse tijd|94.73684210526316
Vroeg Romeinse tijd|vroeg Romeinse tijd A|85.71428571428572
Vroeg Romeinse tijd|vroeg Romeinse tijd B|85.71428571428572
villaboerderij|villaboerderijen|87.5
Volle middeleeuwen|Voege middeleeuwen|88.88888888888889
Ophogingslagen|Ophopingslagen|92.85714285714286
Midden paleolithicum|Midden neolithicum|85.0
Midden paleolithicum|midden paleolithicum|95.0
Vroege IJzertijd|Vroege ijzertijd|87.5
Beleidsadvieskaart|Beleidsadvieskaarten|90.0
Vroege bronstijd|vroege bronstijd|93.75
Volksgebruiken|Volksgebruik|85.71428571428572
Vroeg Mesolithicum|vroeg mesolithicum|88.88888888888889
Midden Ijzertijd|Midden-Ijzertijd|93.75
Midden Ijzertijd|midden ijzertijd|87.5
Klingen|klingen|85.71428571428572
Middeeleeuwen|Mideeleeuwen|92.3076923076923
griffels|riffels|87.5
Midden-Ijzertijd|Midden Ijzertijd|93.75
Plattelandssamenleving|Plattelandssamenlevingen|91.66666666666666
Bewoners|Bewoner|87.5
Interieurkunst|Interieurskunst|93.33333333333333
natuurbeheer|Natuurbeheer|91.66666666666666
Anthropologie|Antropologie|92.3076923076923
polders|polder|85.71428571428572
polders|bolders|85.71428571428572
polders|zolders|85.71428571428572
Kassen|Klassen|85.71428571428572
schoenen|schenen|87.5
schoenen|schoepen|87.5
Dakconstructies|Dakconstructie|93.33333333333333
Dakconstructies|Kapconstructies|86.66666666666667
Bouwwijzen|Bouwwijze|90.0
Landwetenschappen|aardwetenschappen|88.23529411764706
Midden neolithicum|Midden paleolithicum|85.0
Midden neolithicum|midden neolithicum|94.44444444444444
Midden neolithicum|midden neolithicum A|85.0
Midden neolithicum|midden neolithicum B|85.0
Groenten|Groente|87.5
Ruilverkavelingen|Ruilverkaveling|88.23529411764706
Rundveehouderijen|Rundveehouderij|88.23529411764706
Bakovens|Bakoven|87.5
Landrichting|Landinrichting|85.71428571428572
Tabaksboerderijen|Tabaksboerderij|88.23529411764706
Kleuren|kleuren|85.71428571428572
Draaiconstructie|Draagconstructie|93.75
Kluisdeur|sluisdeur|88.88888888888889
Determinaties|Determinatie|92.3076923076923
Reconstructies|constructies|85.71428571428572
kalkovens|kalkoven|88.88888888888889
Dorpsgezichten|Dorpsgezicht|85.71428571428572
Hervorming|Vervorming|90.0
gordel|gordels|85.71428571428572
Cultuuhistorie|cultuurhistorie|86.66666666666667
Kerkmeesters|Kerkmeester|91.66666666666666
Steenhouwers|Steenhouwer|91.66666666666666
Orgelmakers|Orgelmaker|90.9090909090909
Barokschilderingen|Balkschilderingen|88.88888888888889
Bouwtechnieken|Bouwtechniek|85.71428571428572
Muurwerk|Vuurwerk|87.5
Architectuurtekeningen|Architectuurtekening|90.9090909090909
kantoorgebouwen|kantoorgebouw|86.66666666666667
doopvond|doopvont|87.5
Waterlopen|waterlopen|90.0
Burgemeesters|Burgemeester|92.3076923076923
Burgemeesters|burgemeesters|92.3076923076923
Serviesgoed|serviesgoed|90.9090909090909
Beeldende kunsten|Beeldende kunst|88.23529411764706
Machines|Machine|87.5
Gevelstenen|Gevelsteen|90.9090909090909
Kozijnen|Konijnen|87.5
Geveltekens|Gevelteken|90.9090909090909
Interieurskunst|Interieurkunst|93.33333333333333
Verdedigings-werken|verdedigingswerken|89.47368421052632
Kerkelĳke kunst|Kerkelijke kunst|87.5
wachttoren|wachttorens|90.9090909090909
Leeuwenburgh|Leeuwenburch|91.66666666666666
Kleurhistorisch onderzoek|cultuurhistorisch onderzoek|85.18518518518519
Duanegebouw|Douanegebouw|91.66666666666666
Houtdecoraties|Houtdecoratie|92.85714285714286
Cultuurhistorische objecten|Cultuurhistorische projecten|89.28571428571429
moskeeën|moskeeen|87.5
2d modellen|3d modellen|90.9090909090909
Rouwverwerking|Houtverwerking|85.71428571428572
Laat-Romeinse tijd|laat Romeinse tijd|88.88888888888889
Beschilderd behangsels|Geschilderd behangsel|90.9090909090909
Beschilderd behangsels|Beschilderd behangsel|95.45454545454545
Uitbouw|uitbouw|85.71428571428572
kabinet-orgel|kabinetorgel|92.3076923076923
Plaque|Plaquet|85.71428571428572
Kostuum|Kostuums|87.5
Heiligen|Heilige|87.5
Eensgezinswoningen|eengezinswoningen|88.88888888888889
Maalstoel|maalstoel|88.88888888888889
Rivierbedding|Rivierbeddingen|86.66666666666667
zonnewijzer|zonnewijzers|91.66666666666666
Archeologisch vooronderzoek|Archeologisch onderzoek|85.18518518518519
Luiwerk|luiwerk|85.71428571428572
Bovenwiel|bovenwiel|88.88888888888889
luciferfabriek|luciferfabrieken|87.5
Bedstedewand|Bedsteewand|91.66666666666666
Boerderij op NOM-terrein|Blekerij op NOM-terrein|87.5
Varken|Varkens|85.71428571428572
Burgelijke architectuur|Burgerlijke architectuur|95.83333333333334
Grasmaaimachine|Graanmaaimachine|87.5
Glasverwerking|Vlasverwerking|92.85714285714286
Blekerij op NOM-terrein|Boerderij op NOM-terrein|87.5
Graanmaaimachine|Grasmaaimachine|87.5
Houtdecoratie|Houtdecoraties|92.85714285714286
botenhuis|bovenhuis|88.88888888888889
Vlasbewerking|Vlasverwerking|85.71428571428572
Kalenderfeest|Kalenderfeesten|86.66666666666667
Schilderkunst 18e eeuw|Schilderkunst 20e eeuw|90.9090909090909
Schilderkunst 20e eeuw|Schilderkunst 18e eeuw|90.9090909090909
veilinggebouw|veilinggebouwen|86.66666666666667
Nederzettingsvorm|Nederzettingsvormen|89.47368421052632
Fortificaties|Fortificatie|92.3076923076923
fabriekspoort|fabriekspoorten|86.66666666666667
Plaquet|Plaque|85.71428571428572
Vlasoven|Glasoven|87.5
Markering|Marketing|88.88888888888889
Fysiche geografie|Fysische geografie|94.44444444444444
Relicten|Relikten|87.5
Rivieroevers|Rivieroever|91.66666666666666
karresporen|karrensporen|91.66666666666666
Oeverafzettingen|Meerafzettingen|87.5
Ophopingslagen|Ophogingslagen|92.85714285714286
Transgressies|Transgressie|92.3076923076923
kwekerswoning|kwekerswoningen|86.66666666666667
Strijdwagen|Strijdwagens|91.66666666666666
Balkconstructie|Dakconstructie|86.66666666666667
dwarsdeelboerderij|dwarsdeelboerderijen|90.0
kranen|kranzen|85.71428571428572
Documentatiesystemen|Documentatiesysteem|90.0
Wrak ESA Z1|Wrak ESA N1|90.9090909090909
Vroegchristelijke kunst|Vroeg Christelijke Kunst|87.5
commandopost|commandoposten|85.71428571428572
kaapstander|kaapstanders|91.66666666666666
Wrak D1|Wrak Z1|85.71428571428572
Timemanagement|Tijdmanagement|85.71428571428572
kinderboerderij|kinderboerderijen|88.23529411764706
Tentoonstellingen|Tentoonstelling|88.23529411764706
Latwerk|Lakwerk|85.71428571428572
Latwerk|Laswerk|85.71428571428572
duivelsrooster|duivelsroosters|93.33333333333333
Wrak ESA N1|Wrak ESA Z1|90.9090909090909
Wrak Z1|Wrak D1|85.71428571428572
Gebuiksvoorwerp|Gebruiksvoorwerp|93.75
Gebuiksvoorwerp|Gebuiksvoorwerpen|88.23529411764706
Gebuiksvoorwerpen|Gebuiksvoorwerp|88.23529411764706
saksische boerderij|saksische boerderijen|90.47619047619048
geschiedenis van de grafische kunst|geschiedenis van de fotografische kunst|89.74358974358975
geschiedenis van de fotografische kunst|geschiedenis van de grafische kunst|89.74358974358975
geschiedenis van de beeldhouwkunst|geschiedenis van de bouwkunst|85.29411764705883
architectonisch ontwerpen|Architectonisch ontwerp|88.0
Kraak porselein|Kraakporselein|93.33333333333333
poppen|proppen|85.71428571428572
pop art|op art|85.71428571428572
Nederlandse letterkunde 1701-1800|Nederlandse letterkunde 1601-1700|93.93939393939394
kunst van Afrika|kunst van Amerika|88.23529411764706
kubisme|Cubisme|85.71428571428572
verzameling Grez, de|verzameling Groot, de|85.71428571428572
kunst van Amerika|kunst van Afrika|88.23529411764706
kunst van Azië|kunst van Azi|92.85714285714286
verzameling Groot, de|verzameling Grez, de|85.71428571428572
verzameling Heel, M.G. van|verzameling Heek, G.J. van|88.46153846153845
verzameling Oldenburg|verzameling Peyenburg|85.71428571428572
verzameling Peyenburg|verzameling Oldenburg|85.71428571428572
onderwijs, beroepsuitoefening, organisaties (theologie)|onderwijs, beroepsuitoefening, organisaties (biologie)|94.54545454545455
onderwijs, beroepsuitoefening, organisaties (biologie)|onderwijs, beroepsuitoefening, organisaties (theologie)|94.54545454545455
onderwijs, beroepsuitoefening, organisaties (biologie)|onderwijs, beroepsuitoefening, organisaties (kunst)|85.18518518518519
technieken en materialen (tekenkunst)|technieken en materialen (glaskunst)|86.48648648648648
encyclopedieën, bijzondere|encyclopedien, bijzondere|96.15384615384616
Nederlandse letterkunde 1601-1700|Nederlandse letterkunde 1701-1800|93.93939393939394
technische wetenschappen in het algemeen|Biologische wetenschappen in het algemeen|85.36585365853658
mozaïeken|mozaieken|88.88888888888889
monografieën|monografien|91.66666666666666
geschiedenis van de bouwkunst|geschiedenis van de beeldhouwkunst|85.29411764705883
land art|landart|87.5
op art|pop art|85.71428571428572
lederbewerking|Leerbewerking|85.71428571428572
Gobelins|Gobelin|87.5
Museum of Fine Arts, Houston|Museum of Fine Arts, Boston|92.85714285714286
wereldtentoonstellingen|Wereldtentoonstelling|86.95652173913044
genrevoorstellingen|genrevoorstelling|89.47368421052632
timpanen|tympanen|87.5
natuurhistorische collecties|cultuurhistorische collecties|89.65517241379311
groepsportretten|groepensportretten|88.88888888888889
verzameling Heek, G.J. van|verzameling Heel, M.G. van|88.46153846153845
openluchttheaters|Openluchttheater|88.23529411764706
subsidiëring|subsidiring|91.66666666666666
bidprentjes|bidprentje|90.9090909090909
Vernissen|vernissen|88.88888888888889
uithangtekens|Uithangtekens|92.3076923076923
kunstacademies|kunstacademie|92.85714285714286
Retabels|Retabel|87.5
feesten|geesten|85.71428571428572
feesten|eesten|85.71428571428572
feesten|leesten|85.71428571428572
deurkasten|deurkassen|90.0
cultuurhistorische collecties|natuurhistorische collecties|89.65517241379311
Monumentenraad|Monumentenjaar|85.71428571428572
ontwerptekeningen|ontwerptekening|88.23529411764706
infrarood spectroscopie|Infraroodspectroscopie|91.30434782608697
lakken|vlakken|85.71428571428572
Analyse van anorganische stoffen|Analyse van organische stoffen|93.75
Analyse van organische stoffen|Analyse van anorganische stoffen|93.75
Biologische wetenschappen in het algemeen|technische wetenschappen in het algemeen|85.36585365853658
Materiaalfouten en de beproevingen. Incl.: Onvolkomenheden. Corrosie|Materiaalfouten en de beproevingen. Incl.: Onvolkomenheden.|86.76470588235294
Fysische en chemische invloeden. Corrosie. Weerstand tegen corrosie|Fysische en chemische invloeden. Corrosie. Weerstand tegen|86.56716417910448
Chemische producten. Chemicaliën|Chemische producten. Chemicalin|96.875
Kleurstoffenindustrie. Fabricage en gebruik van kleurstoffen, inkten|Kleurstoffenindustrie. Fabricage en gebruik van kleurstoffen,|89.70588235294117
Verfstoffenindustrie. Fabricage en gebruik van verfstoffen|Kleurstoffenindustrie. Fabricage en gebruik van kleurstoffen,|85.24590163934427
Impregnering en overige behandeling van hout. Kunstmatige droging|Impregnering en overige behandeling van hout. Kunstmatige|87.6923076923077
Impregnering en overige behandeling van hout. Kunstmatige droging|Impregnering en overige behandeling van hout. Kunstmatige drogin|98.46153846153847
Lederindustrie|Leerindustrie|92.85714285714286
Boekbinden|Boekbanden|90.0
Klimaatbeheersing. Verwarming, ventilatie, luchtbehandeling van gebouwen|Klimaatbeheersing. Verwarming, ventilatie, luchtbehandeling van|87.5
Verlies of onbevoegde verwijdering. Incl.: Verlies tijdens transport|Verlies of onbevoegde verwijdering. Incl.: Verlies tijdens|85.29411764705883
Reproductie. Kopieën.  Maken van getrouwe kopie, replica's, afgietsels|Reproductie. Kopie͏̈ren.  Maken van getrouwe kopie, replica's, afgietsels|94.52054794520548
Moderne kunststromingen (vanaf de late 19e eeuw). Realisme, impressionisme|Moderne kunststromingen (vanaf de late 19e eeuw). Realisme, impr|86.48648648648648
Burgerlijke architectuur|Burgelijke architectuur|95.83333333333334
Eindafwerking van het oppervlakvan meubels. Nabewerking.|Eindafwerking van het oppervlak van meubels. Nabewerking.|98.24561403508771
Industriële en huiselijke kunst en kunstnijverheid. Toegepaste kunst|Industriële en huiselijke kunst en kunstnijverheid. Toegepaste|91.17647058823529
Gebrandschilderd glas. Incl.: Artistieke beglazing. Decoratieve vensters|Gebrandschilderd glas. Incl.: Artistieke beglazing. Decoratieve|87.5
Olieverfschilderijen|olieverfschilderingen|85.71428571428572
Schilderijen op doek|Schildering op doek|85.0
Achterglasschilderijen|Achterglasschilderij|90.9090909090909
Fotokopiëren. Fotografische reproductie en fotografische drukken|Fotokopiren. Fotografische reproductie en fotografische drukken|98.4375
Museum klimatologie, verlichting en depots. Incl.: Technische dienst|Museum klimatologie, verlichting en depots. Incl.: Technische|89.70588235294117
scholen in de kunstgeschiedenis|stijlen in de kunstgeschiedenis|90.32258064516128
stijlen in de kunstgeschiedenis|scholen in de kunstgeschiedenis|90.32258064516128
anorganische analyse|organische analyse|90.0
organische analyse|anorganische analyse|90.0
anorganische verbindingen: overige|organische verbindingen: overige|94.11764705882352
organische verbindingen: overige|anorganische verbindingen: overige|94.11764705882352
watermerken|waterwerken|90.9090909090909
handwerken|hangwerken|90.0
galeries|galerie|87.5
Metaalhoudende inkten. incl. IJzergallus inkt. Goud- en zilverinkt|Metaalhoudende inkten. incl. IJzergallus inkt. Goud- en zilverin|96.96969696969697
onderwijs, beroepsuitoefening, organisaties (kunst)|onderwijs, beroepsuitoefening, organisaties (biologie)|85.18518518518519
vaandels|vaandel|87.5
zolderingen|solderingen|90.9090909090909
anorganische materialen|organische materialen|91.30434782608697
organische materialen|anorganische materialen|91.30434782608697
genotmiddelen|Genotsmiddelen|85.71428571428572
meubelmakerij|meubelmakerijen|86.66666666666667
dateringsmethoden|Dateringsmethode|88.23529411764706
Moderne kunststromingen (vanaf de late 19e eeuw). Realisme,|Moderne kunststromingen (vanaf de late 19e eeuw). Realisme, impr|92.1875
Archeologische methoden en technieken in het veld. Incl.:|Archeologische methoden en technieken in het veld.|87.71929824561404
Zilverwerk|Zilvermerk|90.0
ateliers|atelier|87.5
Steen (materiaal)|Been (materiaal)|88.23529411764706
Materiaalfouten en de beproevingen. Incl.: Onvolkomenheden.|Materiaalfouten en de beproevingen. Incl.: Onvolkomenheden. Corrosie|86.76470588235294
Gebrandschilderd glas. Incl.: Artistieke beglazing. Decoratieve|Gebrandschilderd glas. Incl.: Artistieke beglazing. Decoratieve vensters|87.5
Fysische en chemische invloeden. Corrosie. Weerstand tegen|Fysische en chemische invloeden. Corrosie. Weerstand tegen corrosie|86.56716417910448
Kleurstoffenindustrie. Fabricage en gebruik van kleurstoffen,|Kleurstoffenindustrie. Fabricage en gebruik van kleurstoffen, inkten|89.70588235294117
Kleurstoffenindustrie. Fabricage en gebruik van kleurstoffen,|Verfstoffenindustrie. Fabricage en gebruik van verfstoffen|85.24590163934427
Museum klimatologie, verlichting en depots. Incl.: Technische|Museum klimatologie, verlichting en depots. Incl.: Technische dienst|89.70588235294117
Impregnering en overige behandeling van hout. Kunstmatige|Impregnering en overige behandeling van hout. Kunstmatige droging|87.6923076923077
Impregnering en overige behandeling van hout. Kunstmatige|Impregnering en overige behandeling van hout. Kunstmatige drogin|89.0625
Toeschrijvingen|Beschrijvingen|86.66666666666667
Spectraalanalysemethoden. Optische analysemethoden. Incl.:|Spectraalanalysemethoden. Optische analysemethoden.|87.93103448275862
Verlies of onbevoegde verwijdering. Incl.: Verlies tijdens|Verlies of onbevoegde verwijdering. Incl.: Verlies tijdens transport|85.29411764705883
Ambachtslieden|Ambachtsgilden|85.71428571428572
Kamers|Kramers|85.71428571428572
Studeerkamers|Studeerkamer|92.3076923076923
technieken en materialen (glaskunst)|technieken en materialen (tekenkunst)|86.48648648648648
Klimaatbeheersing. Verwarming, ventilatie, luchtbehandeling van|Klimaatbeheersing. Verwarming, ventilatie, luchtbehandeling van gebouwen|87.5
Overheidsgebouwen|overheidsgebouwen|94.11764705882352
krissen|klissen|85.71428571428572
Tijdmanagement|Timemanagement|85.71428571428572
Oppervlaktebehandeling|Oppervlaktebehandelingen|91.66666666666666
warenhuizen|Warenhuizen|90.9090909090909
bedrijfsgebouwen|bedrijfsgebouw|87.5
Been (materiaal)|Steen (materiaal)|88.23529411764706
Computers|Computer|88.88888888888889
Kraakporselein|Kraak porselein|93.33333333333333
ornamentprenten|ornamentprent|86.66666666666667
Industriële en huiselijke kunst en kunstnijverheid. Toegepaste|Industriële en huiselijke kunst en kunstnijverheid. Toegepaste kunst|91.17647058823529
Familieportretten|familieportretten|94.11764705882352
Pottenbakkers|Pottenbakker|92.3076923076923
Standbeelden|standbeelden|91.66666666666666
Jaarringen|haarringen|90.0
Mineralen|mineralen|88.88888888888889
Technische tekeningen|technische tekening|85.71428571428572
Carillons|Carillon|88.88888888888889
Klokkengieters|Klokkengieter|92.85714285714286
Slaapkamers|Slaapkamer|90.9090909090909
Sociologische aspecten|Biologische aspecten|86.36363636363636
Neostijlen|neostijlen|90.0
conservering van films|conservering van glas|86.36363636363636
Chemische producten. Chemicalin|Chemische producten. Chemicaliën|96.875
encyclopedien, bijzondere|encyclopedieën, bijzondere|96.15384615384616
monografien|monografieën|91.66666666666666
kunst van Azi|kunst van Azië|92.85714285714286
subsidiring|subsidiëring|91.66666666666666
industrile vormgeving|Industriële vormgeving|90.9090909090909
Fotokopiren. Fotografische reproductie en fotografische drukken|Fotokopiëren. Fotografische reproductie en fotografische drukken|98.4375
Chemische analyses|Chemische analyse|94.44444444444444
Moderne kunststromingen (vanaf de late 19e eeuw). Realisme, impr|Moderne kunststromingen (vanaf de late 19e eeuw). Realisme, impressionisme|86.48648648648648
Moderne kunststromingen (vanaf de late 19e eeuw). Realisme, impr|Moderne kunststromingen (vanaf de late 19e eeuw). Realisme,|92.1875
Impregnering en overige behandeling van hout. Kunstmatige drogin|Impregnering en overige behandeling van hout. Kunstmatige droging|98.46153846153847
Impregnering en overige behandeling van hout. Kunstmatige drogin|Impregnering en overige behandeling van hout. Kunstmatige|89.0625
Biologische aspecten|Sociologische aspecten|86.36363636363636
Kunstenaarskolonies|kunstenaarskolonies|94.73684210526316
Archeologische methoden en technieken in het veld.|Archeologische methoden en technieken in het veld. Incl.:|87.71929824561404
Spectraalanalysemethoden. Optische analysemethoden.|Spectraalanalysemethoden. Optische analysemethoden. Incl.:|87.93103448275862
conservering van glas|conservering van films|86.36363636363636
Metaalhoudende inkten. incl. IJzergallus inkt. Goud- en zilverin|Metaalhoudende inkten. incl. IJzergallus inkt. Goud- en zilverinkt|96.96969696969697
Metaalhoudende inkten. incl. IJzergallus inkt. Goud- en zilverin|Metaalhoudende inkten. incl. IJzergallus inkt. Goud- en|85.9375
Metaalhoudende inkten. incl. IJzergallus inkt. Goud- en|Metaalhoudende inkten. incl. IJzergallus inkt. Goud- en zilverin|85.9375
Traditie|Tradities|88.88888888888889
ministeries|ministerie|90.9090909090909
Informatiemaatschappij|Informatie - maatschappij|88.0
plastics|plastic|87.5
Protestantse kerken|Protestantse kerk|89.47368421052632
Architectuurtheorieën|Architectuurtheorie|90.47619047619048
Eindafwerking van het oppervlak van meubels. Nabewerking.|Eindafwerking van het oppervlakvan meubels. Nabewerking.|98.24561403508771
Paleo-ecologie|Paleoecologie|92.85714285714286
Paleo-ecologie|Palaeoecologie|85.71428571428572
Paleo-ecologie|Paleoserologie|85.71428571428572
Pastorieën|pastorieën|90.0
Bronnenonderzoek. Kunsttechnologisch bronnenonderzoek|Bronnenonderzoek.  Kunsttechnologisch bronnenonderzoek|98.14814814814815
Museum of Fine Arts, Boston|Museum of Fine Arts, Houston|92.85714285714286
Trechterbekercultuur|trechterbeker-cultuur|90.47619047619048
Vlaardingencultuur|Vlaardingen-cultuur|94.73684210526316
Steingroep|Stein-groep|90.9090909090909
manuscripten. manuscripten met miniaturen. geïlumineerde handschriften|manuscripten. manuscripten met miniaturen. gei͏̈llumineerde handschriften|94.52054794520548
buitenkruier|buitenkruiers|92.3076923076923
Thermische analyse|Chemische analyse|88.88888888888889
Gevelconstructie|Gewelfconstructie|88.23529411764706
Bronnenonderzoek.  Kunsttechnologisch bronnenonderzoek|Bronnenonderzoek. Kunsttechnologisch bronnenonderzoek|98.14814814814815
A-steker|RA-steker|88.88888888888889
RA-steker|A-steker|88.88888888888889
Tefriet|tefriet|85.71428571428572
Voorloper|voorloper|88.88888888888889
