Term in CSV|Other Term in CSV|Percentage Match
ebdeuren|snebdeuren|80.0
schotdeuren|schipdeuren|81.81818181818181
roldeuren|toldeuren|88.88888888888889
schipdeuren|schuifdeuren|83.33333333333334
schipdeuren|schotdeuren|81.81818181818181
snebdeuren|ebdeuren|80.0
toldeuren|roldeuren|88.88888888888889
vloeddeuren|vloedbeunen|81.81818181818181
sluiskolken|sluisbalken|81.81818181818181
sluiskolken|sluiskillen|81.81818181818181
sluiskillen|sluiskolken|81.81818181818181
sprengen|strengen|87.5
vuurboeten|vuurbokken|80.0
vuurboeten|vuurpotten|80.0
waterlopen|Waterlopen|90.0
waterlopen|watersloven|81.81818181818181
weteringen|Legeringen|80.0
weteringen|wegeringen|90.0
weteringen|westerlingen|83.33333333333334
wegenbouwkundige werken onderdelen|waterbouwkundige werken onderdelen|91.17647058823529
aanplakzuilen|aanplakzuil|84.61538461538461
barometers|Parameters|80.0
bestratingen|bestrating|83.33333333333334
bestratingen|keibestratingen|80.0
keibestratingen|bestratingen|80.0
keibestratingen|sierbestratingen|81.25
sierbestratingen|sierbestrating|87.5
sierbestratingen|keibestratingen|81.25
drinkbakken|drankbakken|90.9090909090909
gedenkbomen|gedenkboek|81.81818181818181
hoefs lagpalen|hoefslagpalen|92.85714285714286
jachtpalen|jachthaven|80.0
kassein|kassei|85.71428571428572
kassein|kassen|85.71428571428572
gevellantaarns|gevellantaarn|92.85714285714286
lichtmasten|rechtmasten|81.81818181818181
schuttingen|schutting|81.81818181818181
paddestoelen|paddestoel|83.33333333333334
putdeksels|putdeksel|90.0
putdeksels|potdeksels|90.0
pyramides|pyramide|88.88888888888889
schamppalen|schandpalen|81.81818181818181
slagbomen|slagpompen|80.0
standbeelden|Standbeelden|91.66666666666666
standbeelden|standbeeld|83.33333333333334
stoepen|stiepen|85.71428571428572
stoepen|stoelen|85.71428571428572
stoepen|sloepen|85.71428571428572
stoepbanken|stoepbank|81.81818181818181
stoepbanken|stofplanken|81.81818181818181
straatnaamborden|Straatnaambord|81.25
straatverlichtingen|straatverlichting|89.47368421052632
toiletgebouwen|toiletgebouw|85.71428571428572
urinoirs|urinoir|87.5
verkeersborden|verkeersbord|85.71428571428572
verkeerslichten|verkeerslicht|86.66666666666667
vluchtheuvels|Vluchtheuvel|84.61538461538461
wegkruizen|pelkruizen|80.0
wegkruizen|werkhuizen|80.0
hagelkruizen|haspelkruizen|84.61538461538461
wegwijzers|wegwijzer|90.0
hekonderdelen|mesonderdelen|84.61538461538461
hekonderdelen|boekonderdelen|85.71428571428572
hekonderdelen|helmonderdelen|85.71428571428572
hekpijlers|hekpijler|90.0
woninginrichting|Woninginrichting|93.75
meubilair|Meubilair|88.88888888888889
meubelen|Meubelen|87.5
stoelen|Stoelen|85.71428571428572
stoelen|stelen|85.71428571428572
stoelen|stoepen|85.71428571428572
preekstoelen|krekstoelen|83.33333333333334
preekstoelen|preekstoel|83.33333333333334
stoelonderdelen|ploegonderdelen|80.0
stoelonderdelen|boekonderdelen|80.0
stoelonderdelen|slotonderdelen|80.0
stoelonderdelen|wielonderdelen|80.0
dorsaal|doksaal|85.71428571428572
tafels|Tafels|83.33333333333334
tafels|wafels|83.33333333333334
tafels|takels|83.33333333333334
olielampen|Olielampen|90.0
tasonderdelen|mesonderdelen|84.61538461538461
tasonderdelen|lansonderdelen|85.71428571428572
drachten|grachten|87.5
drachten|opdrachten|80.0
rokken|fokken|83.33333333333334
rokken|dokken|83.33333333333334
rokken|sokken|83.33333333333334
rokken|rekken|83.33333333333334
rokken|nokken|83.33333333333334
rokken|rakken|83.33333333333334
rokken|bokken|83.33333333333334
sokken|fokken|83.33333333333334
sokken|dokken|83.33333333333334
sokken|rokken|83.33333333333334
sokken|stokken|85.71428571428572
sokken|nokken|83.33333333333334
sokken|bokken|83.33333333333334
wanten|wannen|83.33333333333334
wanten|wanden|83.33333333333334
kledingonderdelen|kettingonderdelen|82.35294117647058
kledinghaken|kledingzaken|91.66666666666666
veters|vegers|83.33333333333334
bandelieren|wandelpieren|83.33333333333334
altaardoek|altaarhek|80.0
communiedoek|communiehoed|83.33333333333334
gedenkdoek|Gedenkboek|80.0
gedenkdoek|gedenkboek|90.0
doopgewaad|koorgewaad|80.0
kniefibulae|knikfibulae|90.9090909090909
ogenfibulae|vogelfibulae|83.33333333333334
vogelfibulae|ogenfibulae|83.33333333333334
knikfibulae|kniefibulae|90.9090909090909
schijffibulae|schijffibula|92.3076923076923
gespen|kespen|83.33333333333334
gesponderdelen|mesonderdelen|85.71428571428572
gespbeslagen|mesbeslagen|83.33333333333334
communiehoed|communiedoek|83.33333333333334
koorgewaad|doopgewaad|80.0
koorkapsluiting|Koorafsluiting|80.0
mantel|Gantel|83.33333333333334
doopmantel|koormantel|80.0
koormantel|doopmantel|80.0
masker|maskers|85.71428571428572
mijter|mijten|83.33333333333334
pruiken|kruiken|85.71428571428572
laarsen|Kaarsen|85.71428571428572
muilen|Kuilen|83.33333333333334
muilen|kuilen|83.33333333333334
muilen|zuilen|83.33333333333334
muilen|mullen|83.33333333333334
muilen|muizen|83.33333333333334
trippen|trappen|85.71428571428572
trippen|strippen|87.5
schoenbovenleren(1)|schoenbovenleren(2)|94.73684210526316
schoenbovenleren(2)|schoenbovenleren(1)|94.73684210526316
tutuli|tumuli|83.33333333333334
tutuli|tubuli|83.33333333333334
scheermessen|scheennessen|83.33333333333334
scheermessen|scheurmessen|91.66666666666666
medaillen|medaillons|80.0
medaillen|medaille|88.88888888888889
sierschijven|keerschijven|83.33333333333334
sierschijven|wielschijven|83.33333333333334
kettingonderdelen|kledingonderdelen|82.35294117647058
haarringen|Jaarringen|90.0
haarringen|baardingen|80.0
haarringen|halsringen|80.0
oorhangers|voorhangers|90.9090909090909
oorringen|overringen|80.0
oorringen|sjorringen|80.0
vingerringen|vingerlingen|91.66666666666666
muntringen|tentringen|80.0
zegelringen|Legeringen|81.81818181818181
zegelringen|meelringen|81.81818181818181
zegelringen|wegeringen|81.81818181818181
fotografisch gereedschap & uitrusting|agrarisch gereedschap & uitrusting|86.48648648648648
fotografisch gereedschap & uitrusting|astronomisch gereedschap & uitrusting|81.08108108108108
fotografisch gereedschap & uitrusting|biologische gereedschap & uitrusting|81.08108108108108
fotografisch gereedschap & uitrusting|geologische gereedschap & uitrusting|81.08108108108108
fotografisch gereedschap & uitrusting|mechanisch gereedschap & uitrusting|81.08108108108108
fotografisch gereedschap & uitrusting|meteologisch gereedschap & uitrusting|81.08108108108108
fotografisch gereedschap & uitrusting|optisch gereedschap & uitrusting|81.08108108108108
geluidscommunicatie gereedschap & uitrusting|schrijfcommunicatie gereedschap & uitrusting|86.36363636363636
geluidscommunicatie gereedschap & uitrusting|telecommunicatie gereedschap & uitrusting|88.63636363636364
geluidscommunicatie gereedschap & uitrusting|visuele communicatie gereedschap & uitrusting|84.44444444444444
sacristiebel|sacristieen|83.33333333333334
blaasinstrumenten|snaarinstrumenten|82.35294117647058
fluiten|Fluiten|85.71428571428572
panfluiten|Pansfluiten|81.81818181818181
schetsgereedschap & uitrusting|schildergereedschap & uitrusting|84.375
schetsgereedschap & uitrusting|warmte gereedschap & uitrusting|80.64516129032258
schrijfcommunicatie gereedschap & uitrusting|geluidscommunicatie gereedschap & uitrusting|86.36363636363636
schrijfcommunicatie gereedschap & uitrusting|telecommunicatie gereedschap & uitrusting|84.0909090909091
schrijfcommunicatie gereedschap & uitrusting|visuele communicatie gereedschap & uitrusting|82.22222222222221
telecommunicatie gereedschap & uitrusting|geluidscommunicatie gereedschap & uitrusting|88.63636363636364
telecommunicatie gereedschap & uitrusting|schrijfcommunicatie gereedschap & uitrusting|84.0909090909091
telecommunicatie gereedschap & uitrusting|visuele communicatie gereedschap & uitrusting|88.88888888888889
visuele communicatie gereedschap & uitrusting|geluidscommunicatie gereedschap & uitrusting|84.44444444444444
visuele communicatie gereedschap & uitrusting|schrijfcommunicatie gereedschap & uitrusting|82.22222222222221
visuele communicatie gereedschap & uitrusting|telecommunicatie gereedschap & uitrusting|88.88888888888889
oogtakbijlen|volgtakbijlen|84.61538461538461
tangen|Gangen|83.33333333333334
tangen|tanden|83.33333333333334
tangen|vangen|83.33333333333334
tangen|tongen|83.33333333333334
tangen|gangen|83.33333333333334
tangen|tanen|83.33333333333334
naaldonderdelen|beeldonderdelen|80.0
bomkopnaalden|rolkopnaalden|84.61538461538461
kogelkopnaalden|rolkopnaalden|80.0
rolkopnaalden|bomkopnaalden|84.61538461538461
rolkopnaalden|kogelkopnaalden|80.0
stekers|Stekers|85.71428571428572
zeisen|zeilen|83.33333333333334
batsen|bassen|83.33333333333334
kernschrabbers|klingschrabbers|80.0
klingschrabbers|kernschrabbers|80.0
hakmessen|haalmessen|80.0
leermessen|vleesmessen|81.81818181818181
vleesmessen|leermessen|81.81818181818181
mesonderdelen|hekonderdelen|84.61538461538461
mesonderdelen|tasonderdelen|84.61538461538461
mesonderdelen|gesponderdelen|85.71428571428572
mesbeslagen|gespbeslagen|83.33333333333334
heften|herften|85.71428571428572
klopstenen|kookstenen|80.0
klopstenen|klopsteen|90.0
balgen|balken|83.33333333333334
balgen|galgen|83.33333333333334
balgen|bilgen|83.33333333333334
balgen|ballen|83.33333333333334
blaasbalgen|blaasbalken|90.9090909090909
spiraalboren|spiraalveren|83.33333333333334
spitsboren|Spitsporen|80.0
schaven|scharen|85.71428571428572
schaven|schalen|85.71428571428572
vuurslagen|voorslagen|80.0
Fels-Rechteckbeilen|Flint-Rechteckbeilen|80.0
Flint-Rechteckbeilen|Fels-Rechteckbeilen|80.0
heerhamers|neerhalers|80.0
kantrechtbijlen|kantrechtbijl|86.66666666666667
kantrechtbijlen|kantrechtbiil|80.0
vlakbijlen|Hakbijlen|80.0
volgtakbijlen|oogtakbijlen|84.61538461538461
bijlonderdelen|pijponderdelen|85.71428571428572
bijlonderdelen|wielonderdelen|85.71428571428572
bijlonderdelen|beeldonderdelen|80.0
bijlstelen|Mijlsteen|80.0
eergetouwen|Weefgetouwen|83.33333333333334
eergetouwen|eergetouw|81.81818181818181
keerploegen|keerploeg|81.81818181818181
eggen|heggen|83.33333333333334
eggen|keggen|83.33333333333334
spitsen|splitsen|87.5
Gravette-spitsen|Havelte-spitsen|81.25
Havelte-spitsen|Gravette-spitsen|81.25
mokers|kokers|83.33333333333334
harken|parken|83.33333333333334
harken|Varken|83.33333333333334
harken|haren|83.33333333333334
harken|harren|83.33333333333334
harken|harpen|83.33333333333334
harken|harten|83.33333333333334
harken|haken|83.33333333333334
harken|varken|83.33333333333334
harken|hakken|83.33333333333334
harken|barken|83.33333333333334
beslagen(1)|beslagen(2)|90.9090909090909
beslagen(1)|beslagen(3)|90.9090909090909
kantklossen|vangklossen|81.81818181818181
molenstenen|Molenstenen|90.9090909090909
molenstenen|molersteen|81.81818181818181
molenstenen|molensteen|90.9090909090909
molenstenen|korenstenen|81.81818181818181
proen|proken|83.33333333333334
zagen|Sagen|80.0
zagen|Jagen|80.0
zagen|wagen|80.0
zagen|zaten|80.0
zagen|kagen|80.0
zagen|zalen|80.0
touwen|Bouwen|83.33333333333334
koorden|voorden|85.71428571428572
koorden|boorden|85.71428571428572
haken|daken|80.0
haken|laken|80.0
haken|haren|80.0
haken|kaken|80.0
haken|harken|83.33333333333334
haken|hakken|83.33333333333334
haken|aaken|80.0
haken|aken|80.0
rieken|Grieken|85.71428571428572
rieken|wieken|83.33333333333334
rieken|riemen|83.33333333333334
rieken|gieken|83.33333333333334
rieken|pieken|83.33333333333334
gutsen|mutsen|83.33333333333334
vegers|veters|83.33333333333334
vegers|wegers|83.33333333333334
vuurbokken|vuurboeten|80.0
sluitpennen|splitpennen|81.81818181818181
schuurmiddelen|schuurmiddel|85.71428571428572
meetlatten|zweetlatten|81.81818181818181
spinhouten|slikhouten|80.0
spinhouten|spiebouten|80.0
spinklossen|spanklossen|90.9090909090909
mallen|wallen|83.33333333333334
mallen|pallen|83.33333333333334
mallen|vallen|83.33333333333334
mallen|hallen|83.33333333333334
mallen|mullen|83.33333333333334
mallen|ballen|83.33333333333334
vormschotel|Vormschotels|83.33333333333334
weefzwaarden|weefzwaard|83.33333333333334
spitlagers|slotlagers|80.0
braadspitten|braadspillen|83.33333333333334
sponzen|Sponzen|85.71428571428572
vleeshaken|vleeshallen|81.81818181818181
zalfstaven|zalfstenen|80.0
zalfstenen|halsstenen|80.0
zalfstenen|zalfstaven|80.0
zalfstenen|zalmsteken|80.0
handspiegels|wandspiegel|83.33333333333334
runenstaven|runenstenen|81.81818181818181
perkamenten|perkament|81.81818181818181
boeken|broeken|85.71428571428572
boeken|boegen|83.33333333333334
boeken|boeien|83.33333333333334
boeken|bokken|83.33333333333334
boeken|hoeken|83.33333333333334
boekonderdelen|ploegonderdelen|80.0
boekonderdelen|bouwonderdelen|85.71428571428572
boekonderdelen|hekonderdelen|85.71428571428572
boekonderdelen|stoelonderdelen|80.0
boekonderdelen|dolkonderdelen|85.71428571428572
boekonderdelen|beeldonderdelen|80.0
beslagen(2)|beslagen(1)|90.9090909090909
beslagen(2)|beslagen(3)|90.9090909090909
boekbanden|Boekbanden|90.0
boekbanden|Boekbinden|80.0
boekbanden|roebanden|80.0
boekbanden|boegbanden|90.0
nieten|gieten|83.33333333333334
pijpen|pijlen|83.33333333333334
pijpen|rijpen|83.33333333333334
pijponderdelen|bijlonderdelen|85.71428571428572
pijponderdelen|pomponderdelen|85.71428571428572
agrarisch gereedschap & uitrusting|fotografisch gereedschap & uitrusting|86.48648648648648
agrarisch gereedschap & uitrusting|acoustische gereedschap & uitrusting|83.33333333333334
agrarisch gereedschap & uitrusting|astronomisch gereedschap & uitrusting|83.78378378378379
agrarisch gereedschap & uitrusting|biologische gereedschap & uitrusting|80.55555555555556
agrarisch gereedschap & uitrusting|chemische gereedschap & uitrusting|82.35294117647058
agrarisch gereedschap & uitrusting|geologische gereedschap & uitrusting|80.55555555555556
agrarisch gereedschap & uitrusting|mechanisch gereedschap & uitrusting|85.71428571428572
agrarisch gereedschap & uitrusting|kernfysisch gereedschap & uitrusting|83.33333333333334
agrarisch gereedschap & uitrusting|optisch gereedschap & uitrusting|85.29411764705883
papierverwerkingsgereedschap & uitrusting|textielverwerkingsgereedschap & uitrusting|88.09523809523809
serviesgoed|Serviesgoed|90.9090909090909
beker|bekers|83.33333333333334
doopbeker|doopbekken|80.0
ciborie|ciboria|85.71428571428572
cilinders|cilinder|88.88888888888889
brandewijnkom|Brandewijnskom|85.71428571428572
wannen|kannen|83.33333333333334
wannen|Mannen|83.33333333333334
wannen|pannen|83.33333333333334
wannen|mannen|83.33333333333334
wannen|wanten|83.33333333333334
wannen|wanden|83.33333333333334
schotel|schoten|85.71428571428572
schotel|schotels|87.5
zoutgoten|zoutpotten|80.0
schildergereedschap & uitrusting|schetsgereedschap & uitrusting|84.375
textielverwerkingsgereedschap & uitrusting|papierverwerkingsgereedschap & uitrusting|88.09523809523809
textielverwerkingsgereedschap & uitrusting|metaalbewerkingsgereedschap & -uitrusting|83.33333333333334
opaken|spaken|83.33333333333334
kribbe|kribben|85.71428571428572
beslagen(3)|beslagen(1)|90.9090909090909
beslagen(3)|beslagen(2)|90.9090909090909
bitten|vitten|83.33333333333334
bitten|binten|83.33333333333334
bitten|botten|83.33333333333334
hoefijzers|hoekijzers|90.0
hoefijzers|roerijzers|80.0
hoefijzers|hefijzers|90.0
oogbeschermers|polsbeschermers|80.0
bordijzers|bergijzers|80.0
bordijzers|rondijzers|80.0
joppen|poppen|83.33333333333334
joppen|koppen|83.33333333333334
joppen|toppen|83.33333333333334
koubeitels|losbeitels|80.0
pelijzers|kielijzers|80.0
prikijzers|trekijzers|80.0
prikijzers|bikijzers|80.0
prikijzers|strikijzers|81.81818181818181
puntijzers|platijzers|80.0
bikijzers|prikijzers|80.0
steenboren|steenoven|80.0
steenboren|steunberen|80.0
steenboren|steekborden|81.81818181818181
steenboren|steenborden|90.9090909090909
steenboren|steenoren|90.0
breekijzers|trekijzers|81.81818181818181
loodhamers|roodkamers|80.0
loodhamers|voorhamers|80.0
kielen|wielen|83.33333333333334
kielen|kelen|83.33333333333334
kielijzers|pelijzers|80.0
marmertangen|marmeringen|83.33333333333334
raapborden|klapborden|80.0
sabels|labels|83.33333333333334
sabels|kabels|83.33333333333334
steenbijlen|steenstijlen|83.33333333333334
steenzagen|steenramen|80.0
steenschaven|steenschijven|84.61538461538461
steenschaven|steenstaven|83.33333333333334
steenschaven|steenscharen|91.66666666666666
metaalbewerkingsgereedschap & -uitrusting|textielverwerkingsgereedschap & uitrusting|83.33333333333334
drijfhouten|lijfhouten|81.81818181818181
kapijzers|kuipijzers|80.0
kapijzers|tapijzers|88.88888888888889
kraspennen|krukpennen|80.0
loodlepels|oorlepels|80.0
loodscharen|loopschoren|81.81818181818181
spaltijzers|spitijzers|81.81818181818181
strikijzers|staakijzers|81.81818181818181
strikijzers|trekijzers|81.81818181818181
strikijzers|prikijzers|81.81818181818181
vuurpotten|vuurboeten|80.0
vijlen|bijlen|83.33333333333334
vijlen|Pijlen|83.33333333333334
vijlen|violen|83.33333333333334
vijlen|pijlen|83.33333333333334
vijlen|zijlen|83.33333333333334
ronde|roede|80.0
ronde|ronden|83.33333333333334
haalmessen|hakmessen|80.0
blokschaven|blokschepen|81.81818181818181
voorloper|Voorloper|88.88888888888889
voorloper|voorlopers|90.0
veerploeg|keerploeg|88.88888888888889
varken|parken|83.33333333333334
varken|vorken|83.33333333333334
varken|Varken|83.33333333333334
varken|varkens|85.71428571428572
varken|harken|83.33333333333334
varken|barken|83.33333333333334
bossingschaaf|messingschaaf|84.61538461538461
profielschaven|profielschraper|80.0
leuningschaaf|beulingschaaf|84.61538461538461
beulingschaaf|leuningschaaf|84.61538461538461
groefschaaf|grondschaaf|81.81818181818181
messingschaaf|bossingschaaf|84.61538461538461
profielschraper|profielschaven|80.0
grondschaaf|groefschaaf|81.81818181818181
hulpgereedschap|Tuingereedschap|80.0
verstekzaag|verstekhaak|81.81818181818181
kantrechtbiil|kantrechtbijl|92.3076923076923
kantrechtbiil|kantrechtbijlen|80.0
acoustische gereedschap & uitrusting|agrarisch gereedschap & uitrusting|83.33333333333334
acoustische gereedschap & uitrusting|astronomisch gereedschap & uitrusting|81.08108108108108
acoustische gereedschap & uitrusting|biologische gereedschap & uitrusting|86.11111111111111
acoustische gereedschap & uitrusting|chemische gereedschap & uitrusting|86.11111111111111
acoustische gereedschap & uitrusting|constructief gereedschap & uitrusting|81.08108108108108
acoustische gereedschap & uitrusting|geologische gereedschap & uitrusting|86.11111111111111
acoustische gereedschap & uitrusting|mechanisch gereedschap & uitrusting|80.55555555555556
acoustische gereedschap & uitrusting|optisch gereedschap & uitrusting|86.11111111111111
